SeniorCitizen,tenure,MonthlyCharges,EstimatedTotalSpend,NumActiveServices,AvgMonthlyChargePerService,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,TenureGroup_Established,TenureGroup_Loyal,TenureGroup_Veteran,Churn
0,60,77,4620,2,25.666666666666668,1,1,1,0,1,0,0,0,0,1,0
0,47,66,3102,2,22.0,0,0,1,0,0,0,0,0,1,0,0
0,72,93,6696,3,23.25,0,1,1,1,1,0,0,0,0,1,0
0,70,106,7420,2,35.333333333333336,1,1,1,0,0,1,0,0,0,1,0
0,1,71,71,3,17.75,1,0,1,1,1,0,1,0,0,0,0
0,4,86,344,3,21.5,0,1,1,1,1,0,0,0,0,0,1
0,8,76,608,2,25.333333333333332,0,0,1,0,0,0,0,0,0,0,0
0,71,114,8094,3,28.5,1,1,1,1,0,0,1,0,0,1,0
0,2,80,160,3,20.0,0,0,1,1,1,0,0,0,0,0,1
0,34,20,680,3,5.0,1,1,1,1,1,0,0,0,1,0,0
0,40,80,3200,2,26.666666666666668,1,0,1,0,0,0,0,0,1,0,0
0,20,19,380,2,6.333333333333333,1,0,1,0,0,0,1,1,0,0,0
0,27,89,2403,2,29.666666666666668,0,0,1,0,1,0,0,0,1,0,0
0,30,97,2910,2,32.333333333333336,1,0,1,0,0,0,1,0,1,0,0
0,9,69,621,3,17.25,0,0,1,1,1,1,0,0,0,0,0
0,3,95,285,2,31.666666666666668,0,0,1,0,0,0,1,0,0,0,0
0,12,25,300,3,6.25,1,0,1,1,1,0,0,0,0,0,0
0,71,86,6106,3,21.5,0,0,1,1,1,0,0,0,0,1,0
0,27,24,648,2,8.0,0,1,1,0,1,0,0,0,1,0,0
0,40,64,2560,3,16.0,0,1,1,1,0,0,1,0,1,0,0
0,52,30,1560,1,15.0,1,0,0,0,0,0,1,0,0,1,0
0,70,95,6650,3,23.75,0,0,1,1,1,0,1,0,0,1,0
0,3,71,213,3,17.75,1,1,1,1,1,0,0,0,0,0,0
0,10,24,240,2,8.0,1,1,1,0,0,0,0,0,0,0,0
0,7,19,133,2,6.333333333333333,1,0,1,0,0,0,1,0,0,0,1
0,61,96,5856,2,32.0,1,0,1,0,0,0,0,0,0,1,0
0,7,63,441,2,21.0,0,0,1,0,1,0,0,0,0,0,0
0,72,105,7560,2,35.0,1,1,1,0,0,0,1,0,0,1,0
0,1,60,60,2,20.0,1,0,1,0,0,0,1,0,0,0,1
1,3,77,231,2,25.666666666666668,1,0,1,0,0,0,0,0,0,0,1
0,25,26,650,2,8.666666666666666,1,1,1,0,0,0,0,0,1,0,0
0,1,30,30,1,15.0,0,1,0,0,0,0,0,0,0,0,1
0,33,79,2607,3,19.75,0,1,1,1,1,0,1,0,1,0,0
1,32,80,2560,2,26.666666666666668,0,0,1,0,0,0,1,0,1,0,0
0,52,25,1300,3,6.25,1,1,1,1,1,0,0,0,0,1,0
1,28,101,2828,3,25.25,0,0,1,1,1,0,1,0,1,0,1
1,16,85,1360,2,28.333333333333332,0,0,1,0,0,0,1,1,0,0,1
0,26,79,2054,2,26.333333333333332,1,1,1,0,0,1,0,0,1,0,0
0,1,79,79,3,19.75,1,0,1,1,0,0,1,0,0,0,1
0,58,82,4756,3,20.5,1,1,1,1,1,0,0,0,0,1,0
1,60,106,6360,3,26.5,0,0,1,1,0,1,0,0,0,1,0
0,32,91,2912,3,22.75,1,0,1,1,1,0,0,0,1,0,0
0,18,20,360,3,5.0,0,0,1,1,1,1,0,1,0,0,0
0,1,95,95,2,31.666666666666668,1,0,1,0,1,0,0,0,0,0,1
1,48,30,1440,1,15.0,0,1,0,0,0,0,1,0,1,0,0
1,51,84,4284,3,21.0,1,1,1,1,0,0,1,0,0,1,1
0,72,54,3888,1,27.0,0,0,0,0,0,0,0,0,0,1,1
0,23,81,1863,2,27.0,1,0,1,0,0,0,0,1,0,0,1
1,11,20,220,2,6.666666666666667,1,0,1,0,0,0,1,0,0,0,1
1,52,104,5408,3,26.0,1,0,1,1,0,0,0,0,0,1,1
0,41,50,2050,2,16.666666666666668,0,0,1,0,0,1,0,0,1,0,0
0,63,82,5166,2,27.333333333333332,0,0,1,0,1,0,0,0,0,1,0
0,61,106,6466,2,35.333333333333336,1,0,1,0,1,0,0,0,0,1,0
0,12,89,1068,2,29.666666666666668,0,0,1,0,0,0,1,0,0,0,0
0,1,91,91,3,22.75,0,0,1,1,1,0,0,0,0,0,1
0,14,80,1120,3,20.0,0,0,1,1,1,0,1,1,0,0,0
0,69,24,1656,3,6.0,1,0,1,1,1,1,0,0,0,1,0
1,13,101,1313,2,33.666666666666664,0,0,1,0,0,0,1,1,0,0,1
0,9,102,918,2,34.0,1,1,1,0,1,1,0,0,0,0,0
0,22,20,440,3,5.0,1,1,1,1,1,0,1,1,0,0,0
0,1,20,20,3,5.0,0,1,1,1,0,1,0,0,0,0,1
1,1,43,43,1,21.5,1,0,0,0,0,0,0,0,0,0,1
0,71,94,6674,3,23.5,0,0,1,1,0,0,1,0,0,1,1
0,42,23,966,2,7.666666666666667,0,1,1,0,0,0,0,0,1,0,0
0,1,75,75,3,18.75,1,0,1,1,1,0,1,0,0,0,1
1,42,85,3570,3,21.25,0,0,1,1,0,0,1,0,1,0,1
0,8,56,448,3,14.0,0,1,1,1,0,0,1,0,0,0,0
1,65,101,6565,2,33.666666666666664,1,0,1,0,0,0,0,0,0,1,0
0,20,69,1380,2,23.0,1,0,1,0,1,1,0,1,0,0,0
0,1,82,82,2,27.333333333333332,0,0,1,0,0,1,0,0,0,0,1
0,42,69,2898,2,23.0,1,1,1,0,1,0,0,0,1,0,0
0,51,24,1224,2,8.0,1,1,1,0,1,0,0,0,0,1,0
0,43,80,3440,2,26.666666666666668,1,0,1,0,1,0,0,0,1,0,0
0,46,94,4324,2,31.333333333333332,0,0,1,0,1,0,0,0,1,0,0
0,52,89,4628,2,29.666666666666668,1,0,1,0,0,0,1,0,0,1,0
0,10,20,200,3,5.0,0,0,1,1,0,0,1,0,0,0,0
1,35,91,3185,2,30.333333333333332,1,0,1,0,1,0,0,0,1,0,0
0,66,66,4356,2,22.0,1,1,1,0,0,0,0,0,0,1,0
0,52,96,4992,2,32.0,0,1,1,0,0,0,1,0,0,1,0
0,46,109,5014,2,36.333333333333336,1,0,1,0,0,0,0,0,1,0,0
0,50,70,3500,3,17.5,1,1,1,1,1,0,0,0,0,1,0
0,13,102,1326,2,34.0,1,0,1,0,1,0,0,1,0,0,1
1,27,78,2106,3,19.5,0,0,1,1,0,0,0,0,1,0,1
0,22,101,2222,3,25.25,1,0,1,1,1,0,1,1,0,0,0
0,26,45,1170,2,15.0,1,0,1,0,0,0,1,0,1,0,0
1,45,94,4230,3,23.5,1,0,1,1,1,0,0,0,1,0,0
0,16,19,304,3,4.75,0,0,1,1,1,0,0,1,0,0,0
0,49,107,5243,2,35.666666666666664,1,0,1,0,0,0,0,0,0,1,0
0,14,26,364,3,6.5,0,1,1,1,1,0,0,1,0,0,0
1,17,45,765,3,11.25,1,0,1,1,1,0,0,1,0,0,1
0,72,24,1728,2,8.0,0,1,1,0,0,0,0,0,0,1,0
0,49,95,4655,3,23.75,1,0,1,1,1,0,0,0,0,1,0
0,67,21,1407,3,5.25,0,0,1,1,0,0,1,0,0,1,0
0,29,31,899,1,15.5,0,0,0,0,0,0,0,0,1,0,0
0,13,97,1261,2,32.333333333333336,1,1,1,0,0,0,0,1,0,0,0
0,72,110,7920,2,36.666666666666664,0,1,1,0,0,0,1,0,0,1,0
0,58,50,2900,3,12.5,1,0,1,1,1,0,1,0,0,1,0
1,1,72,72,3,18.0,0,0,1,1,1,0,0,0,0,0,0
1,5,20,100,3,5.0,1,0,1,1,0,0,1,0,0,0,0
0,34,116,3944,2,38.666666666666664,0,1,1,0,1,0,0,0,1,0,0
0,72,118,8496,3,29.5,0,1,1,1,1,0,1,0,0,1,0
1,51,94,4794,2,31.333333333333332,1,0,1,0,0,0,0,0,0,1,0
0,4,56,224,3,14.0,0,1,1,1,1,0,0,0,0,0,1
0,4,86,344,2,28.666666666666668,1,0,1,0,0,0,0,0,0,0,1
1,24,94,2256,2,31.333333333333332,0,0,1,0,0,0,0,1,0,0,1
1,31,50,1550,2,16.666666666666668,0,0,0,1,1,0,1,0,1,0,0
0,1,54,54,3,13.5,1,0,1,1,1,0,1,0,0,0,1
1,1,45,45,2,15.0,1,0,1,0,0,1,0,0,0,0,1
0,34,68,2312,3,17.0,0,1,1,1,0,1,0,0,1,0,0
1,22,74,1628,2,24.666666666666668,0,0,1,0,1,0,0,1,0,0,1
1,4,20,80,2,6.666666666666667,0,0,1,0,0,0,0,0,0,0,0
0,72,101,7272,3,25.25,1,0,1,1,0,0,1,0,0,1,0
0,8,20,160,2,6.666666666666667,1,0,1,0,1,0,0,0,0,0,0
0,1,80,80,3,20.0,0,0,1,1,1,0,0,0,0,0,1
0,1,26,26,3,6.5,0,0,1,1,0,0,1,0,0,0,0
0,9,91,819,2,30.333333333333332,0,0,1,0,0,1,0,0,0,0,1
1,33,101,3333,3,25.25,1,0,1,1,0,1,0,0,1,0,0
0,53,105,5565,2,35.0,1,1,1,0,1,0,0,0,0,1,0
0,57,87,4959,2,29.0,1,0,1,0,1,0,0,0,0,1,0
0,60,79,4740,2,26.333333333333332,0,0,1,0,0,0,0,0,0,1,0
0,72,65,4680,2,21.666666666666668,1,0,0,1,1,0,0,0,0,1,0
1,32,94,3008,2,31.333333333333332,1,0,1,0,0,0,1,0,1,0,0
1,48,99,4752,2,33.0,1,0,1,0,0,1,0,0,1,0,0
0,22,19,418,2,6.333333333333333,0,1,1,0,0,0,0,1,0,0,0
0,65,45,2925,2,15.0,0,1,0,1,0,0,0,0,0,1,0
0,65,59,3835,3,14.75,0,0,1,1,1,0,0,0,0,1,0
1,66,101,6666,2,33.666666666666664,0,0,1,0,0,1,0,0,0,1,0
0,71,105,7455,3,26.25,1,0,1,1,0,0,0,0,0,1,0
0,17,70,1190,3,17.5,1,0,1,1,1,1,0,1,0,0,1
1,2,45,90,2,15.0,1,0,1,0,1,0,0,0,0,0,1
0,51,96,4896,3,24.0,1,0,1,1,1,0,0,0,0,1,0
0,20,71,1420,3,17.75,1,0,1,1,1,0,0,1,0,0,0
0,71,110,7810,3,27.5,1,0,1,1,1,1,0,0,0,1,0
0,67,111,7437,3,27.75,1,1,1,1,1,0,1,0,0,1,1
1,1,75,75,2,25.0,0,0,1,0,0,0,1,0,0,0,1
0,16,75,1200,2,25.0,1,0,1,0,1,0,0,1,0,0,0
1,55,89,4895,3,22.25,0,0,1,1,1,1,0,0,0,1,0
0,7,76,532,2,25.333333333333332,0,1,1,0,1,0,0,0,0,0,0
0,43,64,2752,3,16.0,0,1,1,1,1,1,0,0,1,0,0
0,1,55,55,3,13.75,0,0,1,1,0,0,0,0,0,0,1
0,4,25,100,1,12.5,0,0,0,0,0,0,0,0,0,0,0
1,72,114,8208,2,38.0,1,0,1,0,0,0,0,0,0,1,0
1,49,103,5047,3,25.75,0,0,1,1,1,0,0,0,0,1,0
0,53,94,4982,2,31.333333333333332,1,0,1,0,0,1,0,0,0,1,1
0,60,50,3000,2,16.666666666666668,0,0,0,1,0,0,1,0,0,1,0
1,68,97,6596,2,32.333333333333336,0,0,1,0,1,0,0,0,0,1,1
1,57,80,4560,2,26.666666666666668,1,0,1,0,0,0,1,0,0,1,0
0,7,81,567,2,27.0,0,0,1,0,1,0,0,0,0,0,1
0,7,69,483,2,23.0,0,1,1,0,0,0,1,0,0,0,0
0,68,24,1632,2,8.0,1,0,1,0,0,0,0,0,0,1,0
0,19,100,1900,2,33.333333333333336,1,1,1,0,0,0,0,1,0,0,1
0,67,106,7102,2,35.333333333333336,0,1,1,0,0,0,0,0,0,1,0
0,67,60,4020,3,15.0,1,1,1,1,1,1,0,0,0,1,0
0,35,69,2415,3,17.25,1,0,1,1,0,0,0,0,1,0,0
0,67,107,7169,3,26.75,0,1,1,1,0,0,0,0,0,1,0
0,11,90,990,2,30.0,0,0,1,0,1,0,0,0,0,0,1
1,56,86,4816,2,28.666666666666668,1,0,1,0,1,0,0,0,0,1,0
0,8,29,232,2,9.666666666666666,1,0,0,1,1,0,0,0,0,0,0
0,22,25,550,2,8.333333333333334,0,1,1,0,0,0,1,1,0,0,0
0,71,84,5964,2,28.0,1,0,1,0,1,0,0,0,0,1,0
0,46,35,1610,2,11.666666666666666,0,1,0,1,1,1,0,0,1,0,0
0,66,105,6930,2,35.0,0,0,1,0,0,1,0,0,0,1,0
0,15,49,735,2,16.333333333333332,1,0,1,0,0,0,1,1,0,0,0
0,25,96,2400,2,32.0,1,0,1,0,0,0,0,0,1,0,0
0,32,20,640,2,6.666666666666667,1,0,1,0,0,1,0,0,1,0,0
0,8,67,536,2,22.333333333333332,1,0,1,0,0,0,1,0,0,0,0
0,6,25,150,2,8.333333333333334,1,0,1,0,0,0,0,0,0,0,0
0,3,46,138,2,15.333333333333334,0,0,1,0,0,1,0,0,0,0,0
0,11,60,660,3,15.0,1,1,1,1,0,1,0,0,0,0,0
0,15,91,1365,2,30.333333333333332,1,1,1,0,0,0,1,1,0,0,0
0,23,90,2070,2,30.0,0,0,1,0,0,0,0,1,0,0,1
0,1,44,44,3,11.0,0,0,1,1,1,0,0,0,0,0,0
0,37,40,1480,1,20.0,1,1,0,0,0,0,0,0,1,0,0
0,69,81,5589,3,20.25,1,1,1,1,0,0,1,0,0,1,0
0,8,55,440,2,18.333333333333332,0,1,1,0,0,0,0,0,0,0,0
0,6,63,378,2,21.0,0,0,0,1,0,0,1,0,0,0,0
0,58,84,4872,3,21.0,0,0,1,1,1,0,0,0,0,1,0
0,39,90,3510,2,30.0,0,1,1,0,0,0,0,0,1,0,1
1,23,90,2070,3,22.5,1,0,1,1,0,0,1,1,0,0,0
0,66,20,1320,3,5.0,1,1,1,1,0,0,1,0,0,1,0
0,51,83,4233,3,20.75,1,0,1,1,0,1,0,0,0,1,0
0,15,20,300,2,6.666666666666667,1,1,1,0,0,0,0,1,0,0,0
0,51,80,4080,3,20.0,1,0,1,1,1,0,0,0,0,1,1
0,4,19,76,2,6.333333333333333,1,0,1,0,0,0,0,0,0,0,0
0,18,50,900,3,12.5,0,0,1,1,1,0,1,1,0,0,0
0,46,94,4324,3,23.5,1,0,1,1,1,1,0,0,1,0,1
1,3,106,318,2,35.333333333333336,1,0,1,0,1,0,0,0,0,0,1
0,63,25,1575,3,6.25,1,0,1,1,1,0,0,0,0,1,0
0,52,96,4992,2,32.0,1,1,1,0,0,0,0,0,0,1,1
0,17,69,1173,2,23.0,0,0,1,0,0,0,0,1,0,0,0
0,43,85,3655,3,21.25,0,0,1,1,1,1,0,0,1,0,0
0,69,20,1380,2,6.666666666666667,1,0,1,0,0,0,0,0,0,1,0
0,70,80,5600,2,26.666666666666668,0,1,1,0,0,0,0,0,0,1,0
0,4,24,96,3,6.0,0,0,1,1,1,0,0,0,0,0,0
0,60,21,1260,2,7.0,1,1,1,0,1,1,0,0,0,1,0
0,20,24,480,1,12.0,0,0,0,0,0,0,0,1,0,0,1
0,69,96,6624,2,32.0,1,1,1,0,0,0,1,0,0,1,0
0,48,105,5040,3,26.25,0,1,1,1,1,0,1,0,1,0,0
0,1,31,31,1,15.5,0,0,0,0,0,0,0,0,0,0,0
0,8,51,408,2,17.0,1,1,1,0,0,0,1,0,0,0,1
1,1,46,46,2,15.333333333333334,1,0,1,0,0,0,1,0,0,0,0
0,22,20,440,2,6.666666666666667,1,0,1,0,0,1,0,1,0,0,0
1,16,39,624,2,13.0,1,0,0,1,1,0,1,1,0,0,1
0,72,118,8496,2,39.333333333333336,1,0,1,0,1,0,0,0,0,1,0
0,11,61,671,2,20.333333333333332,1,0,1,0,0,0,1,0,0,0,0
0,4,91,364,3,22.75,1,0,1,1,0,1,0,0,0,0,0
0,8,20,160,2,6.666666666666667,0,0,1,0,0,0,0,0,0,0,0
1,54,82,4428,3,20.5,0,0,1,1,0,0,1,0,0,1,1
0,69,82,5658,2,27.333333333333332,1,0,1,0,0,0,1,0,0,1,0
1,46,80,3680,3,20.0,1,0,1,1,1,0,0,0,1,0,1
0,67,51,3417,3,12.75,0,1,1,1,1,0,1,0,0,1,0
1,20,90,1800,2,30.0,1,0,1,0,1,0,0,1,0,0,0
0,41,114,4674,3,28.5,0,0,1,1,1,0,0,0,1,0,1
1,3,41,123,2,13.666666666666666,1,0,0,1,1,0,0,0,0,0,1
0,15,51,765,1,25.5,1,0,0,0,0,0,0,1,0,0,0
0,22,79,1738,2,26.333333333333332,1,0,1,0,0,0,1,1,0,0,1
0,18,81,1458,3,20.25,1,0,1,1,1,0,0,1,0,0,1
0,9,98,882,3,24.5,0,0,1,1,1,0,0,0,0,0,1
0,26,76,1976,2,25.333333333333332,1,0,1,0,0,0,0,0,1,0,0
1,71,106,7526,2,35.333333333333336,1,0,1,0,1,1,0,0,0,1,0
0,16,19,304,2,6.333333333333333,0,0,1,0,0,0,0,1,0,0,0
1,72,89,6408,2,29.666666666666668,0,0,1,0,0,0,0,0,0,1,0
0,42,25,1050,2,8.333333333333334,1,0,1,0,1,0,0,0,1,0,0
0,47,96,4512,2,32.0,1,1,1,0,0,0,0,0,1,0,0
0,66,66,4356,2,22.0,1,0,1,0,1,0,0,0,0,1,0
0,5,49,245,2,16.333333333333332,1,0,1,0,0,1,0,0,0,0,1
0,4,30,120,2,10.0,1,0,0,1,0,0,1,0,0,0,1
0,42,19,798,2,6.333333333333333,0,1,1,0,1,0,1,0,1,0,0
0,69,61,4209,1,30.5,1,0,0,0,0,0,0,0,0,1,0
0,60,117,7020,2,39.0,1,0,1,0,0,0,0,0,0,1,0
0,12,19,228,3,4.75,0,0,1,1,1,0,0,0,0,0,0
0,3,45,135,3,11.25,1,0,1,1,0,0,0,0,0,0,1
0,54,105,5670,2,35.0,1,0,1,0,0,0,0,0,0,1,1
0,2,20,40,2,6.666666666666667,1,0,1,0,0,0,1,0,0,0,0
1,57,94,5358,3,23.5,1,0,1,1,1,0,0,0,0,1,0
0,63,21,1323,2,7.0,0,0,1,0,1,0,0,0,0,1,0
0,41,94,3854,2,31.333333333333332,0,1,1,0,0,0,0,0,1,0,0
0,25,99,2475,2,33.0,1,0,1,0,0,0,1,0,1,0,0
0,65,85,5525,3,21.25,0,0,1,1,1,1,0,0,0,1,0
0,54,20,1080,2,6.666666666666667,0,0,1,0,0,0,0,0,0,1,0
0,61,94,5734,2,31.333333333333332,1,0,1,0,1,0,0,0,0,1,0
0,19,20,380,3,5.0,1,1,1,1,0,1,0,1,0,0,0
0,18,25,450,2,8.333333333333334,0,1,1,0,0,1,0,1,0,0,0
0,68,95,6460,3,23.75,1,1,1,1,1,0,0,0,0,1,0
0,10,100,1000,2,33.333333333333336,0,1,1,0,0,0,0,0,0,0,1
1,20,95,1900,3,23.75,1,0,1,1,0,1,0,1,0,0,1
0,42,99,4158,2,33.0,1,0,1,0,1,0,0,0,1,0,1
0,45,42,1890,2,14.0,1,0,0,1,1,0,0,0,1,0,0
0,72,115,8280,2,38.333333333333336,1,0,1,0,0,0,1,0,0,1,0
1,35,111,3885,3,27.75,0,0,1,1,0,0,0,0,1,0,0
0,72,90,6480,3,22.5,1,1,1,1,1,0,1,0,0,1,0
0,8,100,800,2,33.333333333333336,0,0,1,0,0,0,0,0,0,0,1
0,37,65,2405,2,21.666666666666668,0,0,1,0,1,0,0,0,1,0,1
0,21,105,2205,2,35.0,0,0,1,0,0,0,0,1,0,0,0
0,71,80,5680,2,26.666666666666668,0,0,1,0,0,0,1,0,0,1,0
0,40,67,2680,3,16.75,1,0,1,1,1,0,0,0,1,0,0
0,10,62,620,2,20.666666666666668,1,0,1,0,0,0,1,0,0,0,0
1,25,88,2200,2,29.333333333333332,0,0,1,0,0,1,0,0,1,0,0
0,41,75,3075,2,25.0,0,1,1,0,0,0,1,0,1,0,0
1,19,96,1824,2,32.0,1,0,1,0,0,1,0,1,0,0,1
1,23,95,2185,2,31.666666666666668,0,0,1,0,0,0,0,1,0,0,0
0,57,108,6156,3,27.0,1,0,1,1,1,0,0,0,0,1,0
0,2,84,168,3,21.0,0,0,1,1,0,1,0,0,0,0,0
0,70,80,5600,2,26.666666666666668,0,0,1,0,1,0,0,0,0,1,0
0,1,88,88,2,29.333333333333332,1,0,1,0,0,0,1,0,0,0,1
0,70,110,7700,2,36.666666666666664,1,0,1,0,0,0,1,0,0,1,1
0,72,97,6984,3,24.25,0,0,1,1,1,0,0,0,0,1,0
1,25,106,2650,2,35.333333333333336,1,0,1,0,1,0,0,0,1,0,1
0,23,104,2392,2,34.666666666666664,1,0,1,0,1,0,0,1,0,0,1
0,65,20,1300,3,5.0,1,0,1,1,0,1,0,0,0,1,0
0,25,21,525,2,7.0,1,1,1,0,1,0,0,0,1,0,0
1,15,83,1245,3,20.75,0,0,1,1,1,0,0,1,0,0,1
1,41,54,2214,1,27.0,1,0,0,0,1,0,1,0,1,0,0
0,1,55,55,2,18.333333333333332,0,0,1,0,0,0,1,0,0,0,0
0,48,71,3408,3,17.75,1,0,1,1,1,0,0,0,1,0,0
0,4,61,244,2,20.333333333333332,1,1,1,0,0,0,1,0,0,0,1
0,17,20,340,3,5.0,1,0,1,1,1,0,1,1,0,0,0
1,42,105,4410,2,35.0,0,0,1,0,0,1,0,0,1,0,1
0,49,39,1911,1,19.5,1,1,0,0,0,0,0,0,0,1,0
0,21,20,420,3,5.0,1,0,1,1,1,0,0,1,0,0,0
0,60,111,6660,3,27.75,1,1,1,1,0,0,1,0,0,1,0
0,58,24,1392,2,8.0,1,0,1,0,1,1,0,0,0,1,0
0,31,20,620,3,5.0,1,0,1,1,0,1,0,0,1,0,0
0,61,101,6161,2,33.666666666666664,0,0,1,0,0,0,0,0,0,1,0
0,64,90,5760,2,30.0,1,1,1,0,0,1,0,0,0,1,0
0,61,61,3721,1,30.5,0,1,0,0,0,1,0,0,0,1,0
0,67,71,4757,3,17.75,1,0,1,1,1,0,0,0,0,1,0
0,55,26,1430,3,6.5,1,0,1,1,0,0,1,0,0,1,0
0,20,20,400,2,6.666666666666667,0,0,1,0,0,0,0,1,0,0,0
0,11,80,880,2,26.666666666666668,1,0,1,0,1,0,0,0,0,0,0
0,72,117,8424,3,29.25,0,1,1,1,1,1,0,0,0,1,0
0,57,84,4788,2,28.0,0,1,1,0,1,1,0,0,0,1,0
1,70,44,3080,1,22.0,1,0,0,0,1,0,0,0,0,1,0
0,68,110,7480,3,27.5,0,0,1,1,1,1,0,0,0,1,0
0,1,85,85,2,28.333333333333332,1,0,1,0,0,0,0,0,0,0,1
0,47,79,3713,2,26.333333333333332,1,0,1,0,0,0,1,0,1,0,0
0,15,65,975,3,16.25,0,0,1,1,0,1,0,1,0,0,1
0,69,20,1380,2,6.666666666666667,0,1,1,0,0,1,0,0,0,1,0
0,3,55,165,2,18.333333333333332,0,0,1,0,0,0,0,0,0,0,1
0,1,19,19,2,6.333333333333333,0,1,1,0,0,0,0,0,0,0,1
0,33,89,2937,2,29.666666666666668,1,0,1,0,0,0,1,0,1,0,0
0,53,70,3710,3,17.5,1,1,1,1,1,0,0,0,0,1,0
1,20,81,1620,2,27.0,0,0,1,0,0,0,0,1,0,0,0
1,1,94,94,2,31.333333333333332,1,0,1,0,0,0,0,0,0,0,1
0,10,99,990,3,24.75,1,0,1,1,0,0,1,0,0,0,0
0,32,20,640,2,6.666666666666667,0,0,1,0,1,0,0,0,1,0,0
1,56,101,5656,2,33.666666666666664,1,0,1,0,1,0,0,0,0,1,0
0,71,19,1349,2,6.333333333333333,0,0,1,0,0,0,0,0,0,1,0
1,13,70,910,2,23.333333333333332,0,0,1,0,0,0,0,1,0,0,1
0,17,96,1632,3,24.0,1,0,1,1,1,0,0,1,0,0,0
0,2,55,110,2,18.333333333333332,1,0,1,0,0,1,0,0,0,0,1
0,72,101,7272,3,25.25,0,0,1,1,1,1,0,0,0,1,0
0,26,55,1430,1,27.5,1,0,0,0,1,1,0,0,1,0,0
0,5,26,130,3,6.5,1,1,1,1,1,0,0,0,0,0,1
0,3,101,303,3,25.25,1,0,1,1,1,0,1,0,0,0,1
0,26,81,2106,2,27.0,0,0,1,0,0,0,0,0,1,0,0
0,59,66,3894,2,22.0,0,1,1,0,1,0,0,0,0,1,0
0,27,50,1350,2,16.666666666666668,0,1,1,0,0,0,0,0,1,0,0
0,57,103,5871,2,34.333333333333336,1,0,1,0,0,1,0,0,0,1,0
0,37,20,740,3,5.0,0,0,1,1,1,0,0,0,1,0,0
0,6,49,294,2,16.333333333333332,0,0,1,0,0,1,0,0,0,0,0
0,18,76,1368,2,25.333333333333332,1,0,1,0,1,0,0,1,0,0,0
0,19,101,1919,3,25.25,1,1,1,1,0,0,0,1,0,0,1
0,67,76,5092,3,19.0,0,1,1,1,1,0,0,0,0,1,0
1,34,72,2448,2,24.0,1,0,1,0,0,0,1,0,1,0,0
0,22,49,1078,3,12.25,0,0,1,1,1,0,0,1,0,0,1
0,52,91,4732,2,30.333333333333332,1,0,1,0,0,0,0,0,0,1,0
0,56,54,3024,1,27.0,1,0,0,0,0,0,1,0,0,1,0
1,18,95,1710,3,23.75,1,0,1,1,0,0,1,1,0,0,1
1,56,105,5880,3,26.25,1,1,1,1,1,0,0,0,0,1,1
0,4,90,360,2,30.0,1,0,1,0,0,0,0,0,0,0,0
1,71,99,7029,2,33.0,0,0,1,0,0,0,0,0,0,1,0
0,2,70,140,2,23.333333333333332,1,0,1,0,0,1,0,0,0,0,1
1,64,102,6528,2,34.0,1,0,1,0,1,0,0,0,0,1,0
0,18,24,432,2,8.0,1,0,1,0,1,0,0,1,0,0,0
0,66,26,1716,2,8.666666666666666,1,1,1,0,0,0,1,0,0,1,0
0,37,41,1517,1,20.5,1,0,0,0,0,0,0,0,1,0,0
0,39,25,975,3,6.25,1,1,1,1,0,0,1,0,1,0,0
0,25,85,2125,2,28.333333333333332,1,0,1,0,1,0,0,0,1,0,1
0,22,87,1914,2,29.0,1,0,1,0,0,1,0,1,0,0,0
0,20,20,400,2,6.666666666666667,0,0,1,0,0,1,0,1,0,0,0
1,8,64,512,3,16.0,1,0,1,1,0,0,1,0,0,0,0
0,49,52,2548,3,13.0,0,0,1,1,1,0,1,0,0,1,0
1,65,106,6890,2,35.333333333333336,0,0,1,0,0,0,0,0,0,1,0
1,1,45,45,3,11.25,1,0,1,1,0,1,0,0,0,0,0
0,5,94,470,2,31.333333333333332,1,0,1,0,0,0,0,0,0,0,1
1,72,97,6984,2,32.333333333333336,0,0,1,0,0,1,0,0,0,1,0
0,72,110,7920,2,36.666666666666664,0,0,1,0,0,1,0,0,0,1,0
0,53,100,5300,3,25.0,0,0,1,1,1,0,1,0,0,1,0
0,21,75,1575,3,18.75,1,0,1,1,0,1,0,1,0,0,0
1,70,108,7560,3,27.0,0,1,1,1,0,0,0,0,0,1,0
0,33,104,3432,2,34.666666666666664,0,1,1,0,0,0,0,0,1,0,1
0,23,76,1748,2,25.333333333333332,0,0,1,0,0,0,0,1,0,0,1
0,45,55,2475,3,13.75,1,1,1,1,1,0,0,0,1,0,0
0,16,20,320,3,5.0,1,0,1,1,1,0,0,1,0,0,1
0,49,107,5243,3,26.75,0,0,1,1,0,0,0,0,0,1,0
0,1,19,19,3,4.75,1,0,1,1,0,0,1,0,0,0,1
0,61,81,4941,2,27.0,1,0,1,0,0,1,0,0,0,1,0
1,68,20,1360,2,6.666666666666667,1,1,1,0,0,0,0,0,0,1,0
0,60,54,3240,1,27.0,0,0,0,0,1,0,1,0,0,1,0
0,53,26,1378,3,6.5,1,1,1,1,1,0,0,0,0,1,0
1,28,103,2884,3,25.75,0,0,1,1,1,0,1,0,1,0,1
